2024-03-06,23:22:22.879798,0.5765363574028015,0.1257665455341339,0.5142003893852234
2024-03-06,23:22:22.918808,0.45434364676475525,0.16412778198719025,0.8614683747291565
2024-03-06,23:22:22.938672,0.45628321170806885,0.16291381418704987,0.8546448945999146
2024-03-06,23:22:22.961434,0.45725297927856445,0.16291381418704987,0.8519642353057861
2024-03-06,23:22:22.976882,0.45579832792282104,0.16364219784736633,0.850745677947998
2024-03-06,23:22:22.996284,0.45628321170806885,0.16364219784736633,0.8517205119132996
2024-03-06,23:22:23.012285,0.45846521854400635,0.16291381418704987,0.850745677947998
2024-03-06,23:22:23.028254,0.45676809549331665,0.1621854454278946,0.8485524654388428
2024-03-06,23:22:23.054284,0.45579832792282104,0.16364219784736633,0.851476788520813
2024-03-06,23:22:23.080073,0.45773789286613464,0.16364219784736633,0.8522078394889832
2024-03-06,23:22:23.107735,0.45701053738594055,0.1638849973678589,0.8541574478149414
2024-03-06,23:22:23.128373,0.45749545097351074,0.16072867810726166,0.8505020141601562
2024-03-06,23:22:23.148853,0.45652568340301514,0.16315661370754242,0.8541574478149414
2024-03-06,23:22:23.165097,0.45725297927856445,0.1648561656475067,0.8529389500617981
2024-03-06,23:22:23.184324,0.45725297927856445,0.16169986128807068,0.8517205119132996
2024-03-06,23:22:23.209522,0.45725297927856445,0.1643705815076828,0.8529389500617981
2024-03-06,23:22:23.226350,0.45652568340301514,0.16364219784736633,0.8524515628814697
2024-03-06,23:22:23.248016,0.45701053738594055,0.165584534406662,0.8561070561408997
2024-03-06,23:22:23.271750,0.45725297927856445,0.16461336612701416,0.8548884987831116
2024-03-06,23:22:23.290666,0.45579832792282104,0.16412778198719025,0.8546448945999146
2024-03-06,23:22:23.318380,0.45555585622787476,0.16315661370754242,0.8539137840270996
2024-03-06,23:22:23.334952,0.45798033475875854,0.16169986128807068,0.8558633327484131
2024-03-06,23:22:23.351431,0.45628321170806885,0.16291381418704987,0.8578128814697266
2024-03-06,23:22:23.384554,0.45531341433525085,0.16315661370754242,0.857325553894043
2024-03-06,23:22:23.399470,0.45652568340301514,0.16412778198719025,0.857325553894043
2024-03-06,23:22:23.414287,0.45725297927856445,0.16461336612701416,0.8570818305015564
2024-03-06,23:22:23.429330,0.45701053738594055,0.16461336612701416,0.8597624897956848
2024-03-06,23:22:23.464457,0.45798033475875854,0.1643705815076828,0.8578128814697266
2024-03-06,23:22:23.480166,0.45773789286613464,0.16364219784736633,0.8570818305015564
2024-03-06,23:22:23.495899,0.45507100224494934,0.16169986128807068,0.856594443321228
2024-03-06,23:22:23.511878,0.45701053738594055,0.16194264590740204,0.8617120385169983
2024-03-06,23:22:23.533670,0.45701053738594055,0.16291381418704987,0.8585439920425415
2024-03-06,23:22:23.550822,0.45628321170806885,0.16291381418704987,0.8585439920425415
2024-03-06,23:22:23.575623,0.45652568340301514,0.16509895026683807,0.8607372641563416
2024-03-06,23:22:23.593239,0.45652568340301514,0.1638849973678589,0.860493540763855
2024-03-06,23:22:23.618444,0.45579832792282104,0.16339941322803497,0.8595187664031982
2024-03-06,23:22:23.633597,0.45749545097351074,0.16194264590740204,0.8595187664031982
2024-03-06,23:22:23.659799,0.45676809549331665,0.16339941322803497,0.8602498769760132
2024-03-06,23:22:23.685262,0.45676809549331665,0.16169986128807068,0.8612246513366699
2024-03-06,23:22:23.701146,0.45604076981544495,0.1621854454278946,0.8609809279441833
2024-03-06,23:22:23.718835,0.45725297927856445,0.1648561656475067,0.8629305362701416
2024-03-06,23:22:23.735840,0.45604076981544495,0.1643705815076828,0.8646364212036133
2024-03-06,23:22:23.757997,0.45749545097351074,0.16364219784736633,0.8626868724822998
2024-03-06,23:22:23.776998,0.45725297927856445,0.1626710295677185,0.8614683747291565
2024-03-06,23:22:23.802037,0.45604076981544495,0.16364219784736633,0.8621994853019714
2024-03-06,23:22:23.820702,0.45458608865737915,0.16291381418704987,0.860493540763855
2024-03-06,23:22:23.836486,0.45798033475875854,0.16315661370754242,0.8614683747291565
2024-03-06,23:22:23.868583,0.45652568340301514,0.16315661370754242,0.8663422
2024-03-06,23:22:23.887678,0.45676809549331665,0.1626710295677185,0.8653675317764282
2024-03-06,23:22:23.903010,0.45725297927856445,0.16364219784736633,0.8643926978111267
2024-03-06,23:22:23.923675,0.45773789286613464,0.16364219784736633,0.8641490340232849
2024-03-06,23:22:23.947217,0.45846521854400635,0.16339941322803497,0.8658549189567566
2024-03-06,23:22:23.963722,0.45676809549331665,0.1648561656475067,0.8658549189567566
2024-03-06,23:22:23.985170,0.45701053738594055,0.16242823004722595,0.8626868724822998
2024-03-06,23:22:24.000516,0.45652568340301514,0.16121427714824677,0.8665859699249268
2024-03-06,23:22:24.016285,0.45604076981544495,0.16291381418704987,0.8660986423492432
